pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,0.1258741258741259,0.22190503957772162,0.12043337164225933,0.5755256567083511,1.201695816071155,24,
REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY,8.746701440215584e-4,0.009280676097427247,0.47727081536286214,0.5907759864257492,1.3322256137334165,83,
REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1,0.009789528303085727,0.04444508602987478,0.3807304007227924,0.6107759987758224,1.3354783140471513,46,
REACTOME_CYP2E1_REACTIONS,0.5484515484515484,0.6290539420094076,0.041404427376027834,0.4972045212053964,0.9762613161105582,11,
REACTOME_CYTOCHROME_C_MEDIATED_APOPTOTIC_RESPONSE,0.03896103896103896,0.10442443081988967,0.22798720285044224,0.691714643371189,1.3793735449781357,13,
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,0.055944055944055944,0.13012275081240599,0.1882041463084906,0.536119573034052,1.1939738960276596,64,
REACTOME_CYTOPROTECTION_BY_HMOX1,5.541141813802587e-4,0.006976913226001212,0.47727081536286214,0.5617138488123963,1.2848265484177637,115,
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY,0.24075924075924077,0.34658075664173227,0.08108020575508663,0.5943029053344,1.1788171101642055,12,
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,0.3016983016983017,0.40526851053166846,0.06944814420031753,0.4776244484211758,1.062001452398678,62,
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.22777222777222778,0.3326178975663512,0.08407455779107234,0.5470609019556854,1.1422614949543402,24,
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.1048951048951049,0.19693030627424266,0.13355495455759195,0.585765640208898,1.2230768703922148,24,
REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS,0.003089346836060375,0.021610171818664304,0.4317076958033464,0.5471105097637645,1.256702795430537,134,
REACTOME_DAG_AND_IP3_SIGNALING,0.08091908091908091,0.16539953552940564,0.15419096658142434,0.5552022589905645,1.2052263742330058,40,
REACTOME_DAP12_INTERACTIONS,0.04695304695304695,0.11771502833449735,0.20658792269689108,0.5737813946019267,1.2398930942327389,38,
REACTOME_DAP12_SIGNALING,0.013824839443393402,0.05587128408435593,0.3807304007227924,0.6483094204193216,1.368671631137764,28,
REACTOME_DARPP_32_EVENTS,0.004573269797937039,0.026879820202397577,0.40701791892395395,0.6966024025306562,1.454503692109783,24,
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING,0.2907092907092907,0.3944345884001056,0.07130529873400379,0.5635186729267039,1.131711398597372,14,
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,0.0036813109811171326,0.024253846533732176,0.4317076958033464,0.5692298860676683,1.2794903249589722,78,
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,0.3206793206793207,0.4233385440281992,0.06643641376628104,0.4935556045291035,1.0714045595032422,40,
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,0.00345932430766559,0.02327854100621524,0.4317076958033464,0.6031665274045657,1.3316255297510613,55,
REACTOME_DEADENYLATION_OF_MRNA,0.03896103896103896,0.10442443081988967,0.22798720285044224,0.6154009566560648,1.288536875226992,25,
REACTOME_DEATH_RECEPTOR_SIGNALLING,1.4850662000473103e-4,0.003093523929951493,0.5188480777437918,0.5800229964751495,1.3303147969588416,129,
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,0.006134844093994613,0.03242539798187825,0.40701791892395395,0.586469822036576,1.2982738114868293,59,
REACTOME_DECTIN_2_FAMILY,0.4515484515484515,0.5422792552932443,0.050294806366235845,0.48878325602192657,1.025919022780622,26,
REACTOME_DEFECTIVE_B4GALT1_CAUSES_B4GALT1_CDG_CDG_2D,0.15984015984015984,0.2608451456377724,0.10473282158065095,0.66102187692608,1.2582974785125183,8,
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,0.27672327672327673,0.3818592513185791,0.07380527241712746,0.5526361461752005,1.1269606784310013,17,
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS,0.5204795204795205,0.6048065961929785,0.04380020312998911,0.4903481285350421,0.993353552600257,16,
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,0.005688679291098757,0.030697197012729105,0.40701791892395395,0.5878560243246223,1.3013424606489363,59,
REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE,0.7542457542457542,0.805419608661222,0.02604376992896782,0.42770237483739354,0.8042701369899702,7,
REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD,0.7432567432567433,0.7957847141520611,0.02681587623738419,0.43384101014736437,0.8158134936607362,7,
REACTOME_DEFECTIVE_CHST6_CAUSES_MCDC1,0.12387612387612387,0.21975019345088223,0.12154328203546907,0.6820771982552816,1.2983776311710178,8,
REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS,0.5874125874125874,0.661422837893426,0.038241681626077384,0.5019268288280982,0.9438450266589966,7,
REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5,0.7532467532467533,0.80465612818554,0.02611396194055606,0.42948845468860525,0.8076287591794196,7,
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2,0.3276723276723277,0.4285760407644064,0.06538341954687732,0.5634051940247294,1.117530600490726,12,
REACTOME_DEFECTIVE_F9_ACTIVATION,0.6483516483516484,0.7152570949299922,0.03360332443366971,0.4838712027653668,0.887091186812295,5,
REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B,0.06893106893106893,0.14884277308057794,0.16823816568963962,0.7369555990184236,1.3858033423438754,7,
REACTOME_DEFECTIVE_FACTOR_VIII_CAUSES_HEMOPHILIA_A,0.03896103896103896,0.10442443081988967,0.22798720285044224,0.8078306996027627,1.4810129016946605,5,
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC,0.6623376623376623,0.7267244761435311,0.03257851727786219,0.45043476268681637,0.9124965421329776,16,
REACTOME_DEFECTIVE_LFNG_CAUSES_SCDO3,0.5514485514485514,0.6314687737484828,0.04115440187899028,0.537016525700956,0.9845236178538989,5,
REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS,0.8191808191808192,0.8598515230601188,0.02143535763645577,0.3787401348798012,0.6943522032801972,5,
REACTOME_DEFECTIVE_ST3GAL3_CAUSES_MCT12_AND_EIEE15,0.2787212787212787,0.3834955719365627,0.07343814108388569,0.6160140647715,1.1726222255075316,8,
REACTOME_DEFECTS_IN_BIOTIN_BTN_METABOLISM,0.5644355644355644,0.6419293271962883,0.04008456334770882,0.5133708423196441,0.9653648470763135,7,
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM,0.10589410589410589,0.19788786411477705,0.13284630060618333,0.6357230882983261,1.2767191220872245,14,
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,0.17082917082917082,0.27265298082199485,0.10063338942303625,0.5732017862092689,1.1854130678215742,21,
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS,0.025974025974025976,0.08317779510620485,0.28201335001172506,0.6930926030395912,1.391933997625403,14,
REACTOME_DEFENSINS,0.996003996003996,0.9974122731280737,0.0028897301033195865,0.2787572062526996,0.6023707604533277,38,
REACTOME_DEGRADATION_OF_AXIN,0.012479733736139434,0.05168872174632019,0.3807304007227924,0.5842507408149237,1.287544148951801,53,
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,0.00561431853612597,0.03052853054288843,0.40701791892395395,0.5613131902035341,1.2646146708825379,82,
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE,0.24875124875124874,0.3543048203681688,0.07934349601349727,0.5768957253473169,1.1585764581444076,14,
REACTOME_DEGRADATION_OF_DVL,0.009341161878413572,0.04289061847900429,0.3807304007227924,0.5839859497463251,1.2892800982248944,55,
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,0.015169946437349868,0.059441850977886825,0.3807304007227924,0.5751494066259722,1.2734670458507822,58,
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,0.055944055944055944,0.13012275081240599,0.1882041463084906,0.4983271067996234,1.1446482145340344,134,
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,0.07692307692307693,0.16118570778334093,0.15851410542482433,0.6513906129161562,1.3081841241353633,14,
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,0.22577422577422576,0.33072305150898734,0.08455574424412811,0.5075338038024121,1.1100937440371117,47,
REACTOME_DEREGULATED_CDK5_TRIGGERS_MULTIPLE_NEURODEGENERATIVE_PATHWAYS_IN_ALZHEIMER_S_DISEASE_MODELS,0.32667332667332666,0.4276642950395261,0.06553210292824141,0.5261083686165262,1.0899756853291067,22,
REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS,0.7282717282717283,0.7832930167782104,0.02786991148742008,0.43999272635504433,0.8564443374954575,10,
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,0.16083916083916083,0.2620226237247514,0.10434395258194858,0.5424230262434739,1.163223068225161,35,
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION,0.6383616383616384,0.7064369224525475,0.03434311911356149,0.4814962429010402,0.9054264648060553,7,
REACTOME_DIGESTION,0.9530469530469531,0.9635910128415481,0.010126386883447325,0.32696472491381245,0.6761811755555412,21,
REACTOME_DIGESTION_AND_ABSORPTION,0.8781218781218781,0.9059429281570579,0.016997105214987943,0.3832396542948255,0.8024336349612018,25,
REACTOME_DIGESTION_OF_DIETARY_CARBOHYDRATE,0.7422577422577422,0.7950155704409013,0.026886083383040296,0.4400789154591723,0.8640951618000204,11,
REACTOME_DIGESTION_OF_DIETARY_LIPID,0.8621378621378621,0.8946654078522212,0.018244246038558513,0.3597477191544277,0.664996091911861,6,
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE,0.33166833166833165,0.43141248099925783,0.06479433660007268,0.5093324792974769,1.0796491068041347,30,
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,0.23776223776223776,0.3434882302806831,0.08175155825321447,0.5162255642558825,1.115519809824657,38,
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,0.007473340612683323,0.03682082427083801,0.40701791892395395,0.723328804156943,1.4815369818716513,18,
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,0.36563436563436563,0.46367151201529,0.06011861425318512,0.5283559462848999,1.07035027919367,16,
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,0.04995004995004995,0.12115453040110574,0.19991523130966152,0.5411288107193402,1.2051298010459832,64,
REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM,0.7812187812187812,0.827052618532439,0.024144793079838203,0.41809219833006417,0.8088390582264273,9,
REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR,0.5964035964035964,0.6691530251926292,0.03753629052029203,0.5126377427265758,0.9398294856174966,5,
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,0.028971028971028972,0.0878313977698642,0.26635065708852557,0.6067386359233553,1.2928456074500265,32,
REACTOME_DISEASES_OF_DNA_REPAIR,0.27472527472527475,0.3796569284374162,0.07417589655880091,0.5782322042086193,1.1469404067367743,12,
REACTOME_DISEASES_OF_GLYCOSYLATION,0.0112840856707278,0.04843608288662402,0.3807304007227924,0.523821830554535,1.2042172806943083,135,
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,0.5624375624375625,0.6401709981460886,0.04024775650688684,0.45981860688933307,0.9719758111995012,29,
REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR,0.16983016983016982,0.2719778807964223,0.10099058745592349,0.7197133095115782,1.3194654491741284,5,
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,0.07292707292707293,0.1555740945801187,0.16318012718068908,0.5692244832943675,1.2282844853539012,37,
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,0.21078921078921078,0.31546002861375283,0.08835944425009051,0.49368849451502594,1.1015506615540906,68,
REACTOME_DISINHIBITION_OF_SNARE_FORMATION,0.33966033966033965,0.43918655511535476,0.06364240816510186,0.6361923721781166,1.1663447695400009,5,
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,0.006506648404950353,0.03400984304653939,0.40701791892395395,0.5210038166594515,1.2050806347549492,166,
REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1,0.1798201798201798,0.282702868718407,0.09754492162471996,0.6416292234149577,1.2412926595387033,9,
REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,0.8051948051948052,0.8492616839601204,0.022441426383923654,0.4088748639711066,0.8153523652753271,13,
REACTOME_DNA_DAMAGE_BYPASS,0.08391608391608392,0.16896536299521372,0.15114876138548375,0.5464520210359731,1.195216880971795,47,
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,0.04795204795204795,0.11812882769404509,0.20429475651688608,0.5822408490371795,1.253195940057237,36,
REACTOME_DNA_DAMAGE_REVERSAL,0.2007992007992008,0.3046942345281927,0.0911073131586733,0.6458766299241061,1.2294675308523078,8,
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,0.22777222777222778,0.3326178975663512,0.08407455779107234,0.4989414964691421,1.10209744538822,56,
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,9.870550778976462e-5,0.0025891916997074368,0.5384340963099162,0.5625294253725146,1.2953190317675751,147,
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,0.1028971028971029,0.19472778390614062,0.13500203382863138,0.523905396019948,1.1600051209105766,58,
REACTOME_DNA_METHYLATION,0.14785214785214784,0.24653627714251608,0.10968406197054928,0.5522386791576286,1.1767164778066543,32,
REACTOME_DNA_REPLICATION,0.002090411153419229,0.0164048055336196,0.4317076958033464,0.5477317577789503,1.255840662071838,124,
REACTOME_DNA_REPLICATION_INITIATION,0.3706293706293706,0.467911322189397,0.05947602869573201,0.5980176174768498,1.1245383225037708,7,
REACTOME_DNA_REPLICATION_PRE_INITIATION,0.007697156202215235,0.037596626760130626,0.40701791892395395,0.5655422703403427,1.2729508127943179,81,
REACTOME_DNA_STRAND_ELONGATION,0.03396603396603397,0.09690410294639902,0.24504178543099617,0.6107966883180419,1.2986011212353996,31,
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.07892107892107893,0.16296167389461852,0.1563124030731863,0.6162350712867034,1.2732751823580748,20,
REACTOME_DOPAMINE_RECEPTORS,0.23276723276723277,0.33834251946104177,0.08289621345715653,0.6822853676485674,1.2508480212771025,5,
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,0.1258741258741259,0.22190503957772162,0.12043337164225933,0.6359419618937766,1.2681551948973904,13,
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,0.06893106893106893,0.14884277308057794,0.16823816568963962,0.5925289687576938,1.2525022181324512,29,
REACTOME_DOWNREGULATION_OF_ERBB4_SIGNALING,0.13986013986013987,0.23669281733797864,0.11331290842208036,0.6608628791532057,1.2785019929242891,9,
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,0.010237895127400422,0.04574756608190126,0.3807304007227924,0.6710409645871008,1.3902427311374925,22,
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,0.04595404595404595,0.11613542568047473,0.2089550275493539,0.6092530277078595,1.2787759464169193,26,
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,1.825151706214705e-4,0.0035174522338137816,0.5188480777437918,0.6115452336452657,1.3746049335696235,78,
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,0.001463451263856059,0.01287564419411247,0.45505986738722953,0.7062831157903717,1.4971319641066005,30,
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,0.0013161877780882422,0.011989581914225049,0.45505986738722953,0.6956603949305141,1.4686361441912366,28,
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3,0.005391236359984239,0.029714732700068774,0.40701791892395395,0.6954074138701578,1.4479666458691087,23,
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,0.02718543976029887,0.0854787467712838,0.35248785758361917,0.6425275993669196,1.3453350960552037,25,
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,0.0017763867653013783,0.014629371238659315,0.45505986738722953,0.6966549372740451,1.4726062356716383,29,
REACTOME_DSCAM_INTERACTIONS,0.2097902097902098,0.31429701974387325,0.0886261133285098,0.6094842795003234,1.1967226754317435,11,
REACTOME_DUAL_INCISION_IN_GG_NER,0.1968031968031968,0.30007721019561706,0.09225972605273541,0.526731469350782,1.1382221827115777,38,
REACTOME_DUAL_INCISION_IN_TC_NER,0.016671874469525776,0.06356853347532507,0.35248785758361917,0.5732188032243443,1.2745561990781373,62,
REACTOME_E2F_ENABLED_INHIBITION_OF_PRE_REPLICATION_COMPLEX_FORMATION,0.24475524475524477,0.3505518748188111,0.08020234446981443,0.6123068898386809,1.1845658208902734,9,
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,0.0939060939060939,0.18171855466937434,0.14205664357582118,0.606553395307706,1.2532707419714706,20,
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,1.3036878366307205e-4,0.0028630601869572337,0.5188480777437918,0.6707580090150711,1.4745490715656404,50,
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE,0.45354645354645357,0.5435266932728862,0.05009228744021063,0.514247744555661,1.032760868764199,14,
REACTOME_ECM_PROTEOGLYCANS,0.4225774225774226,0.5153516307196893,0.05334778506754903,0.45676922762565225,1.0218837244249965,73,
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,0.7512487512487512,0.8031274385991367,0.026254339649827135,0.4169762422963967,0.8752015412742884,26,
REACTOME_EGFR_DOWNREGULATION,0.21478521478521478,0.3189132670264746,0.08730982576379309,0.5352009108366841,1.1344832871105843,30,
REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA,0.8761238761238761,0.9045404304150659,0.017155398575133162,0.353082903339496,0.6830724040143722,9,
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN,0.03696303696303696,0.10176509593419214,0.2343926472946861,0.7323426267778823,1.4167863521683317,9,
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION,0.10989010989010989,0.20294568534464233,0.13010563075112855,0.5776141963454321,1.2150316802638703,27,
REACTOME_EICOSANOIDS,0.6493506493506493,0.7158017080196069,0.03352971671412071,0.47003319894657447,0.9229104118095423,11,
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS,0.00412710749544871,0.025640560382908326,0.40701791892395395,0.7605126734559725,1.5273333479045736,14,
REACTOME_ELASTIC_FIBRE_FORMATION,0.06893106893106893,0.14884277308057794,0.16823816568963962,0.5566995665093374,1.2157028759408182,45,
REACTOME_ELECTRIC_TRANSMISSION_ACROSS_GAP_JUNCTIONS,0.08891108891108891,0.17552969678405217,0.14641623786055022,0.7646591244990111,1.4018655509606806,5,
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,0.6923076923076923,0.7534797127574692,0.030418050734485943,0.4441927566953887,0.8972534036127828,15,
REACTOME_ENDOGENOUS_STEROLS,0.04395604395604396,0.11300133623182626,0.21392785549235627,0.613452393133358,1.2904185816530112,27,
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,0.04395604395604396,0.11300133623182626,0.21392785549235627,0.6008380890038092,1.2774283668922017,31,
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,0.5934065934065934,0.6668468382074094,0.03777050013247901,0.4857725726025601,0.9538146795400458,11,
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,0.0010216617399635103,0.010263715281264626,0.45505986738722953,0.7003277777246227,1.4784896404088685,28,
REACTOME_ENOS_ACTIVATION,0.0939060939060939,0.18171855466937434,0.14205664357582118,0.66627957922683545,1.3082402737139864,11,
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,0.026584662742766402,0.08481345670074011,0.35248785758361917,0.6296390798941216,1.3309464781843596,29,
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,0.030969030969030968,0.09129580097322033,0.25720646646883816,0.582261915205735,1.2639671499054546,40,
REACTOME_EPHRIN_SIGNALING,0.02718543976029887,0.0854787467712838,0.35248785758361917,0.679807180478839,1.3862936158211758,17,
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,0.056943056943056944,0.1316895349548411,0.18643255843407516,0.5546302777323167,1.2192617159998833,50,
REACTOME_EPH_EPHRIN_SIGNALING,0.0030523491152239174,0.02151070906325711,0.4317076958033464,0.5678019563943484,1.2838939446874962,89,
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,0.0030523491152239174,0.02151070906325711,0.4317076958033464,0.5526483470012548,1.2622280323591417,111,
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING,0.9120879120879121,0.9311513711513711,0.014164160273763932,0.34674311959982174,0.6914531746041466,13,
REACTOME_ERBB2_REGULATES_CELL_MOTILITY,0.5014985014985015,0.5870848160104358,0.04549678100850074,0.49842295379404616,1.006796452642577,15,
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,0.04795204795204795,0.11812882769404509,0.20429475651688608,0.5709927044819945,1.2421410083633229,43,
REACTOME_ERKS_ARE_INACTIVATED,0.1878121878121878,0.29011555511010256,0.09497515259055948,0.6086974292445902,1.2138258729122053,13,
REACTOME_ERK_MAPK_TARGETS,0.1848151848151848,0.28736631096675,0.09592067779217453,0.571113255657993,1.1800437343280032,20,
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN,0.017272646769357327,0.0647267305523668,0.35248785758361917,0.7285891043599263,1.4529062603263316,13,
REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE,0.01577071714002364,0.061119619230761923,0.35248785758361917,0.7836102003360338,1.5159683414040959,9,
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K,0.015020490051894675,0.058937740051270934,0.3807304007227924,0.7357087983975557,1.459299814732349,12,
