TERMS,tValue,DF,pVal,FDR,pAdjust,collection,signif
WP_OSTEOBLAST_DIFFERENTIATION,4.02429503478253,4121,0.458666634725796,0.999201393685791,1,WP,FALSE
WP_CHOLESTEROL_METABOLISM_INCLUDES_BOTH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,4.21024156735519,1828,0.425089887705311,0.999201393685791,1,WP,FALSE
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION,0.566021903884213,1082,0.755647589200303,0.999201393685791,1,WP,FALSE
WP_PURINERGIC_SIGNALING,4.51948880569317,1022,0.372544985567151,0.999201393685791,1,WP,FALSE
WP_GENES_INVOLVED_IN_MALE_INFERTILITY,17.1042120431818,6433,2.34851541468319e-6,1.6187572102182e-4,0.006653344169797477,WP,TRUE
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA,3.40218357769087,2571,0.581116262084996,0.999201393685791,1,WP,FALSE
WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX,0.965778265195155,1383,0.849647809941118,0.999201393685791,1,WP,FALSE
WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION,6.97190967393014,1057,0.101440021381544,0.914180139475772,1,WP,FALSE
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,0.732701777284918,2742,0.794489083631805,0.999201393685791,1,WP,FALSE
WP_BASE_EXCISION_REPAIR,4.71740140165308,1026,0.341129930746815,0.999201393685791,1,WP,FALSE
WP_FGF23_SIGNALLING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS,-2.6648429699052,862,0.195577862755588,0.999201393685791,1,WP,FALSE
WP_SPHINGOLIPID_METABOLISM_GENERAL_OVERVIEW,2.21256009583693,970,0.849474223673998,0.999201393685791,1,WP,FALSE
WP_NEPHROTIC_SYNDROME,1.82197249395506,1764,0.943441051918423,0.999201393685791,1,WP,FALSE
WP_PROTEOGLYCAN_BIOSYNTHESIS,1.44482487660015,778,0.96505685053703,0.999201393685791,1,WP,FALSE
WP_GASTRIN_SIGNALING_PATHWAY,3.21140988287268,4217,0.621512125943411,0.999201393685791,1,WP,FALSE
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM,0.491057486025271,1615,0.738371514355039,0.999201393685791,1,WP,FALSE
WP_SARSCOV2_AND_ANGIOTENSINCONVERTING_ENZYME_2_RECEPTOR_MOLECULAR_MECHANISMS,2.81803306394349,248,0.708392402483775,0.999201393685791,1,WP,FALSE
WP_COVID19_THROMBOSIS_AND_ANTICOAGULATION,3.06994211533042,260,0.652231628662776,0.999201393685791,1,WP,FALSE
WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS,-2.68212867464756,362,0.193767923552496,0.999201393685791,1,WP,FALSE
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA,1.04058598617698,1187,0.867522587552635,0.999201393685791,1,WP,FALSE
WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS,0.00680693872656707,506,0.630265549614239,0.999201393685791,1,WP,FALSE
WP_MED_AND_PSEUDOACHONDROPLASIA_GENES,3.55977299641579,259,0.548703171380907,0.999201393685791,1,WP,FALSE
WP_PURINE_METABOLISM,0.87438938998977,438,0.827916407079602,0.999201393685791,1,WP,FALSE
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2,3.88121683011641,269,0.485483721342818,0.999201393685791,1,WP,FALSE
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV,1.87559429794825,1103,0.930464009440486,0.999201393685791,1,WP,FALSE
WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX,55.145265242866,2113,1.06103172819736e-59,1.87404728992859e-57,3.005902885983121e-56,WP,TRUE
WP_THE_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_THAT_CONTRIBUTE_TO_A_RANGE_OF_LMNA_LAMINOPATHIES,2.06762780778884,1877,0.884165396959871,0.999201393685791,1,WP,FALSE
WP_UNFOLDED_PROTEIN_RESPONSE,-2.0877727365467,873,0.263281413222537,0.999201393685791,1,WP,FALSE
WP_15Q112_COPY_NUMBER_VARIATION_SYNDROME,1.98203834761055,381,0.904761450783949,0.999201393685791,1,WP,FALSE
WP_CILIOPATHIES,2.87397812622002,6266,0.695768878028208,0.999201393685791,1,WP,FALSE
WP_MITOCHONDRIAL_CIV_ASSEMBLY,2.48245464003131,1100,0.785691313120055,0.999201393685791,1,WP,FALSE
WP_MAPK_PATHWAY_IN_CONGENITAL_THYROID_CANCER,-0.29489314892003,509,0.566542375714993,0.999201393685791,1,WP,FALSE
WP_15Q133_COPY_NUMBER_VARIATION_SYNDROME,-2.05732652085152,585,0.267255476667424,0.999201393685791,1,WP,FALSE
WP_ENDOCHONDRAL_OSSIFICATION_WITH_SKELETAL_DYSPLASIAS,0.747174930257705,2339,0.797887484938784,0.999201393685791,1,WP,FALSE
WP_CELLULAR_PROTEOSTASIS,6.92394461024825,198,0.104521472801355,0.928860635649776,1,WP,FALSE
WP_TGFBETA_RECEPTOR_SIGNALLING_IN_SKELETAL_DYSPLASIAS,1.2674259873631,1948,0.922102426475908,0.999201393685791,1,WP,FALSE
WP_SOMATIC_SEX_DETERMINATION,4.08847935355581,523,0.446911845333072,0.999201393685791,1,WP,FALSE
WP_COVID19_ADVERSE_OUTCOME_PATHWAY,4.39347752759803,594,0.393451369222197,0.999201393685791,1,WP,FALSE
WP_LDLRAD4_AND_WHAT_WE_KNOW_ABOUT_IT,-0.374942046350674,314,0.550168584579492,0.999201393685791,1,WP,FALSE
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME,-1.51902378103295,984,0.344344378510764,0.999201393685791,1,WP,FALSE
WP_GENES_CONTROLLING_NEPHROGENESIS,4.07404400149552,1571,0.449540513898955,0.999201393685791,1,WP,FALSE
WP_MITOCHONDRIAL_CIII_ASSEMBLY,1.08926820601128,508,0.879191946835217,0.999201393685791,1,WP,FALSE
WP_DNA_REPAIR_PATHWAYS_FULL_NETWORK,5.74938461271567,4084,0.205536141006987,0.999201393685791,1,WP,FALSE
WP_REGUCALCIN_IN_PROXIMAL_TUBULE_EPITHELIAL_KIDNEY_CELLS,-4.60387886982288,1243,0.0595322270931285,0.782502668675262,1,WP,FALSE
WP_NO_METABOLISM_IN_CYSTIC_FIBROSIS,0.0957246504090905,460,0.649614203512351,0.999201393685791,1,WP,FALSE
WP_NEUROINFLAMMATION,0.35832019838893,410,0.708107851131554,0.999201393685791,1,WP,FALSE
WP_MAMMALIAN_DISORDER_OF_SEXUAL_DEVELOPMENT,6.00232264990239,1014,0.1793053878653,0.999201393685791,1,WP,FALSE
WP_SARSCOV2_AND_COVID19_PATHWAY,2.02166617020622,412,0.89521667623504,0.999201393685791,1,WP,FALSE
WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY,16.7301895899559,1394,4.08412368678503e-6,2.5979573540327e-4,0.01157032240466199,WP,TRUE
WP_MITOCHONDRIAL_CII_ASSEMBLY,2.53178790609141,335,0.774173217933283,0.999201393685791,1,WP,FALSE
WP_INTRACELLULAR_TRAFFICKING_PROTEINS_INVOLVED_IN_CMT_NEUROPATHY,4.76470932556055,1083,0.33387939348835,0.999201393685791,1,WP,FALSE
WP_HIJACK_OF_UBIQUITINATION_BY_SARSCOV2,1.09139832256923,234,0.879703164714725,0.999201393685791,1,WP,FALSE
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION,2.05630969348477,1628,0.88688478317746,0.999201393685791,1,WP,FALSE
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_APOPTOSIS,-1.7406949389775,818,0.311029652068568,0.999201393685791,1,WP,FALSE
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_AUTOPHAGY,5.20030507776454,604,0.271825785188596,0.999201393685791,1,WP,FALSE
WP_AUTOPHAGY,5.47641305166883,1077,0.23685718646873,0.999201393685791,1,WP,FALSE
WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19,3.18936298447748,1032,0.626258175386431,0.999201393685791,1,WP,FALSE
WP_KISSPEPTINKISSPEPTIN_RECEPTOR_SYSTEM_IN_THE_OVARY,-1.95179592706031,1436,0.281348328213607,0.999201393685791,1,WP,FALSE
WP_PEROXIREDOXIN_2_INDUCED_OVARIAN_FAILURE,1.95819841145053,282,0.910510274244933,0.999201393685791,1,WP,FALSE
WP_MAP3K1_ROLE_IN_PROMOTING_AND_BLOCKING_GONADAL_DETERMINATION,-2.11160558481859,631,0.260199167639563,0.999201393685791,1,WP,FALSE
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_MAPK_SIGNALING,1.0377272159665,1284,0.866838197679185,0.999201393685791,1,WP,FALSE
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION,5.01788992515893,1151,0.296779557463977,0.999201393685791,1,WP,FALSE
WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME,4.80549742354392,3053,0.327708498391082,0.999201393685791,1,WP,FALSE
WP_GLYCOLYSIS_IN_SENESCENCE,1.15373943016638,348,0.89468606824456,0.999201393685791,1,WP,FALSE
WP_7OXOC_AND_7BETAHC_PATHWAYS,-2.49667062141325,1046,0.213836923217499,0.999201393685791,1,WP,FALSE
WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELLULAR_SENESCENCE,2.00994572385745,1033,0.898038152045175,0.999201393685791,1,WP,FALSE
WP_16P112_DISTAL_DELETION_SYNDROME,6.02231191572365,783,0.177343733777372,0.999201393685791,1,WP,FALSE
WP_16P112_PROXIMAL_DELETION_SYNDROME,8.76993645980808,2041,0.0288891347522847,0.594999362907922,1,WP,FALSE
WP_TCA_CYCLE_IN_SENESCENCE,0.14177420285575,306,0.659729431037401,0.999201393685791,1,WP,FALSE
WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE,1.27450040983082,810,0.923811882155758,0.999201393685791,1,WP,FALSE
WP_AIRWAY_SMOOTH_MUSCLE_CELL_CONTRACTION,3.58126501219737,612,0.544352817581593,0.999201393685791,1,WP,FALSE
WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19,6.70443167002905,712,0.119582858933465,0.934578094460846,1,WP,FALSE
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,2.95188232792907,2642,0.678330633876181,0.999201393685791,1,WP,FALSE
WP_FLUOROACETIC_ACID_TOXICITY,0.402450971727952,190,0.718121214918542,0.999201393685791,1,WP,FALSE
WP_BIOTIN_METABOLISM_INCLUDING_IEMS,-0.770757645886184,336,0.472793070926607,0.999201393685791,1,WP,FALSE
WP_RIBOFLAVIN_AND_COQ_DISORDERS,-1.37770026676893,642,0.366729823758976,0.999201393685791,1,WP,FALSE
WP_SARSCOV2_MITOCHONDRIAL_INTERACTIONS,6.13229353269341,992,0.166835741149324,0.998164046282974,1,WP,FALSE
WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,4.90973139240765,2394,0.312277301068552,0.999201393685791,1,WP,FALSE
BIOCARTA_FEEDER_PATHWAY,-0.507937978775631,322,0.523490558029957,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_PROTEASOME_PATHWAY,0.789519845967927,601,0.807852172261379,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_KREB_PATHWAY,-0.537127400250103,267,0.517725462063022,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_RELA_PATHWAY,2.03607520351942,454,0.891749793288516,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_NO1_PATHWAY,1.47952300511196,989,0.97347428075973,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CSK_PATHWAY,56.1066050685146,2012,8.499463616983639e-62,1.60129894543972e-59,2.4078980426914647e-58,BIOCARTA,TRUE
BIOCARTA_SRCRPTP_PATHWAY,2.33994276339436,414,0.819220301830823,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_AMI_PATHWAY,0.685671180384232,721,0.783473175450559,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_ARAP_PATHWAY,3.88285016667656,731,0.485172870714505,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_AGR_PATHWAY,4.03772965123816,1113,0.456191956985025,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_AKAP95_PATHWAY,2.5395364259418,364,0.772368567741344,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_AKT_PATHWAY,-1.82810899002968,753,0.29849730214751,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_ALK_PATHWAY,1.87258489624235,1264,0.931191859366859,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_AT1R_PATHWAY,5.20200206049266,1003,0.271600597546842,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_ACE2_PATHWAY,2.09412453027218,433,0.877804459221331,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_ASBCELL_PATHWAY,57.3160935018044,1917,1.73514416399335e-64,3.77193646726555e-62,4.915663416593161e-61,BIOCARTA,TRUE
BIOCARTA_DNAFRAGMENT_PATHWAY,-0.710786461022859,428,0.484118056110047,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CHEMICAL_PATHWAY,-2.36131664964215,635,0.229402328747602,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_SPPA_PATHWAY,1.22942331517746,646,0.912925855300728,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_ATM_PATHWAY,1.66547207059109,732,0.981389145693312,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_AGPCR_PATHWAY,-0.135323007030369,349,0.599862076081754,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_BCELLSURVIVAL_PATHWAY,-3.53269806045346,635,0.119158599232376,0.934578094460846,1,BIOCARTA,FALSE
BIOCARTA_BCR_PATHWAY,3.63369415957704,1131,0.533812700803894,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_BIOPEPTIDES_PATHWAY,4.70421244296258,1004,0.34316914300403,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_RANKL_PATHWAY,-1.71348232788158,658,0.315000908762708,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CACAM_PATHWAY,1.88697121709191,301,0.927712933349296,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CDMAC_PATHWAY,-1.22041507734865,603,0.39268468553411,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CASPASE_PATHWAY,-4.97274308943528,909,0.0458821214143644,0.731861448959866,1,BIOCARTA,FALSE
BIOCARTA_CBL_PATHWAY,-1.17394934582018,387,0.400560444183369,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CCR3_PATHWAY,-0.677535831045079,697,0.490459951321975,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CD40_PATHWAY,4.37106348023721,485,0.397243138641674,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_MCM_PATHWAY,0.0413609880571952,600,0.637755432102534,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_G1_PATHWAY,1.77480775635501,894,0.95486795402635,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_G2_PATHWAY,2.30567115516228,925,0.827335508436729,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CELL2CELL_PATHWAY,0.293121720195878,443,0.693406521391408,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CERAMIDE_PATHWAY,-1.41324672096182,683,0.361015638022181,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_TID_PATHWAY,3.31203694590034,804,0.600051739172926,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CLASSIC_PATHWAY,4.54132520235633,605,0.368993391128645,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_COMP_PATHWAY,5.22718458533638,869,0.268273917788927,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_HDAC_PATHWAY,-0.200586387653793,878,0.586127380112172,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_GCR_PATHWAY,-0.0311709834240977,598,0.622077151775855,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CTCF_PATHWAY,-0.343712261360191,748,0.556528757212918,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CTL_PATHWAY,-2.05882394894328,982,0.267059062113746,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CXCR4_PATHWAY,2.3042252101594,812,0.827678307299,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CELLCYCLE_PATHWAY,-0.766592862982976,725,0.47357480881494,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CFTR_PATHWAY,-2.07318514860441,339,0.26518037457912,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CYTOKINE_PATHWAY,3.30212565965801,686,0.602150548373405,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_INFLAM_PATHWAY,53.0246279136306,2362,3.30503983456786e-55,3.7360170289955004e-53,9.363177851330746e-52,BIOCARTA,TRUE
BIOCARTA_D4GDI_PATHWAY,-6.98643116702646,488,0.0090759723705478,0.259077756759273,1,BIOCARTA,FALSE
BIOCARTA_DC_PATHWAY,4.60189695725986,599,0.35925237676394,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_P35ALZHEIMERS_PATHWAY,2.59278628068508,284,0.760000306110867,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_RNA_PATHWAY,1.96711767211688,321,0.908358895830745,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_SKP2E2F_PATHWAY,2.36056198138186,360,0.814347111508511,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CALCINEURIN_PATHWAY,0.279162835901358,616,0.690273710487566,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_EGF_PATHWAY,-2.38891774390203,902,0.226164557597894,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_ETC_PATHWAY,1.89772033191768,320,0.925114461002748,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_NDKDYNAMIN_PATHWAY,6.38022249391324,567,0.14487360963514,0.956800628105521,1,BIOCARTA,FALSE
BIOCARTA_EPHA4_PATHWAY,-0.697777065396964,305,0.48659403010339,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_EPO_PATHWAY,-0.507318747363686,570,0.523613215961332,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_ECM_PATHWAY,-1.12472862257497,626,0.409005850827011,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_ERK_PATHWAY,-1.8097439546863,926,0.301101872003519,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_ERYTH_PATHWAY,-2.9396076942698,521,0.168247772822561,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_EPONFKB_PATHWAY,-1.58021595622328,368,0.334928077781445,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_EIF_PATHWAY,1.67235553249639,483,0.979718533380445,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_EXTRINSIC_PATHWAY,0.808564333986424,417,0.81234404626107,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_FAS_PATHWAY,-1.6011340298586,1170,0.331747601584323,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_FCER1_PATHWAY,4.66202716581656,1375,0.349743791798508,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_FIBRINOLYSIS_PATHWAY,1.96868979526024,433,0.907979759646035,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_FMLP_PATHWAY,1.01580011517122,1268,0.861592203498852,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_FREE_PATHWAY,2.94690349280698,308,0.679440090018486,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_GATA3_PATHWAY,-0.584482945883932,452,0.508442807686472,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_SET_PATHWAY,-1.35075106947419,394,0.371099344299031,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_GH_PATHWAY,-1.08137016253786,971,0.416532465301166,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_AHSP_PATHWAY,0.56613919821679,345,0.755674719050689,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_TCAPOPTOSIS_PATHWAY,-1.66713150192895,339,0.321841470762395,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_HIVNEF_PATHWAY,-3.55754168004354,1999,0.117378088163502,0.934578094460846,1,BIOCARTA,FALSE
BIOCARTA_SALMONELLA_PATHWAY,1.38441837348209,213,0.950412654996611,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_MPR_PATHWAY,-2.71740250177758,699,0.190112707355336,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_HCMV_PATHWAY,-0.065915416955091,532,0.614626639723682,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_P53HYPOXIA_PATHWAY,4.32975497622906,806,0.404288749149025,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_HIF_PATHWAY,-0.787029261684843,487,0.469745676803821,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_IGF1_PATHWAY,-3.04950687690627,666,0.158157691208188,0.981728134381882,1,BIOCARTA,FALSE
BIOCARTA_IL17_PATHWAY,-1.47951393269574,482,0.350513064609043,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_IL2_PATHWAY,1.75324730548543,728,0.960094775718429,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_IL3_PATHWAY,0.23599414474899,473,0.680619037615363,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_IL4_PATHWAY,-1.20129604376703,323,0.395913856337275,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_IL5_PATHWAY,59.2542459519747,1825,6.40338639386027e-69,2.01066332767212e-66,1.8140793653806143e-65,BIOCARTA,TRUE
BIOCARTA_IL6_PATHWAY,-3.39668824647597,656,0.12928400401297,0.951504323377002,1,BIOCARTA,FALSE
BIOCARTA_IL10_PATHWAY,-5.61361619380675,433,0.0284175101060067,0.59330193809906,1,BIOCARTA,FALSE
BIOCARTA_IL12_PATHWAY,-1.61229496152016,644,0.330058657251767,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_IL2RB_PATHWAY,-0.254745046915401,1280,0.574841646838236,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_IL22BP_PATHWAY,-1.836269638761,280,0.297344782971608,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_IL7_PATHWAY,2.78424035708217,555,0.716056697803609,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_GSK3_PATHWAY,2.8006871357389,699,0.71232288448468,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_DEATH_PATHWAY,-1.63415843582287,988,0.326766299343941,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_RACCYCD_PATHWAY,1.73132005694742,865,0.965412277473511,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_GLEEVEC_PATHWAY,-2.58464820119175,818,0.204137089723942,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_INSULIN_PATHWAY,-0.786695476163303,681,0.469808079844727,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_INTEGRIN_PATHWAY,1.71580961383382,1211,0.969174604800601,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_INTRINSIC_PATHWAY,0.939667338742284,774,0.843426452145612,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_KERATINOCYTE_PATHWAY,-2.59440729328936,1667,0.203081166045671,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_TCRA_PATHWAY,60.3425010683613,1793,1.78387436238481e-71,1.0282972226600401e-68,5.053716068636167e-68,BIOCARTA,TRUE
BIOCARTA_LECTIN_PATHWAY,3.17315723028674,576,0.629756710628865,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_PYK2_PATHWAY,5.32815884939941,980,0.255216690101408,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_MAPK_PATHWAY,0.505102923459972,2615,0.741598642247061,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_MCALPAIN_PATHWAY,-0.669431878300349,663,0.492012361120744,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_PPARA_PATHWAY,2.62566421235938,1850,0.752394103657173,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_ETS_PATHWAY,-1.5718876760654,611,0.336199796045932,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_MTOR_PATHWAY,2.11496227945178,685,0.872807558440119,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_IGF1R_PATHWAY,-4.07462506153241,743,0.0848511703973886,0.870933107525341,1,BIOCARTA,FALSE
BIOCARTA_PITX2_PATHWAY,3.96521125200099,472,0.469638818628017,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_NGF_PATHWAY,-2.21751638314472,706,0.246804506419843,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_VIP_PATHWAY,1.20919541928507,834,0.908046041780547,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_NFAT_PATHWAY,2.90080189468576,1738,0.689745837538412,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_NTHI_PATHWAY,-0.31473272425135,721,0.562462535449078,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_NFKB_PATHWAY,-0.53426126926566,649,0.518290083210844,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_NOS1_PATHWAY,1.49833278674697,655,0.978038646911004,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_NO2IL12_PATHWAY,-3.83496552343096,497,0.0988845322732737,0.91187640604141,1,BIOCARTA,FALSE
BIOCARTA_ARENRF2_PATHWAY,3.54208426626151,763,0.552296504284456,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_P38MAPK_PATHWAY,-0.890219428596165,1216,0.450674811494978,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_P53_PATHWAY,1.09007450134616,572,0.879385447982755,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_PDGF_PATHWAY,-3.03110512385447,878,0.159814483609661,0.98307372860678,1,BIOCARTA,FALSE
BIOCARTA_CCR5_PATHWAY,3.3323540057606,646,0.595759789270069,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_PTDINS_PATHWAY,3.0482546284685,778,0.656995364249628,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_PLCE_PATHWAY,-1.11159405903627,363,0.411277295904367,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_EDG1_PATHWAY,1.53224634264043,783,0.986269798662241,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_CDK5_PATHWAY,0.761863754075701,476,0.80134044773866,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_MYOSIN_PATHWAY,3.00392333773623,351,0.666776206063765,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_PLATELETAPP_PATHWAY,2.43346706640559,491,0.79717531589319,0.999201393685791,1,BIOCARTA,FALSE
BIOCARTA_PS1_PATHWAY,3.78686435820334,571,0.503622172692232,0.999201393685791,1,BIOCARTA,FALSE
